ccode,cname,year,hogname,hogideo,hogrel
600,Paraguay,1886,Berardino Caballero,R,0
600,Paraguay,1887,Patricio Escobar,R,0
600,Paraguay,1888,Patricio Escobar,R,0
600,Paraguay,1889,Patricio Escobar,R,0
600,Paraguay,1890,Patricio Escobar,R,0
600,Paraguay,1891,Juan Gualberto González,R,0
600,Paraguay,1892,Juan Gualberto González,R,0
600,Paraguay,1893,Juan Gualberto González,R,0
600,Paraguay,1894,Juan Gualberto González/Marcos A. Morínigo/Juan Bautista Egusquiza,R,0
600,Paraguay,1895,Juan Bautista Egusquiza,R,0
600,Paraguay,1896,Juan Bautista Egusquiza,R,0
600,Paraguay,1897,Juan Bautista Egusquiza,R,0
600,Paraguay,1898,Juan Bautista Egusquiza,R,0
600,Paraguay,1899,Emilio Aceval,R,0
600,Paraguay,1900,Emilio Aceval,R,0
600,Paraguay,1901,Emilio Aceval,R,0
600,Paraguay,1902,Andrés Héctor Carvallo,R,0
600,Paraguay,1903,Juan Antonio Escurra,R,0
600,Paraguay,1904,Juan Antonio Escurra,R,0
600,Paraguay,1905,Juan Bautista Gaona,C,0
600,Paraguay,1906,Cecilio Báez,C,0
600,Paraguay,1907,Benigno Ferreira,C,0
600,Paraguay,1908,Benigno Ferreira,C,0
600,Paraguay,1909,Emiliano González Navero,C,0
600,Paraguay,1910,Emiliano González Navero,C,0
600,Paraguay,1911,Albino Jara/Liberato Marcial Rojas,C,0
600,Paraguay,1912,Liberato Marcial Rojas/Emiliano González Navero/Eduardo Schaere,C,0
600,Paraguay,1913,Eduarod Schaerer,C,0
600,Paraguay,1914,Eduarod Schaerer,C,0
600,Paraguay,1915,Eduarod Schaerer,C,0
600,Paraguay,1916,Eduarod Schaerer,C,0
600,Paraguay,1917,Manuel Franco,C,0
600,Paraguay,1918,Manuel Franco,C,0
600,Paraguay,1919,José Pedro Montero,C,0
600,Paraguay,1920,José Pedro Montero,C,0
600,Paraguay,1921,Manuel Gondra,C,0
600,Paraguay,1922,Eusebio Ayala,C,0
600,Paraguay,1923,Eligio Ayala,C,0
600,Paraguay,1924,Eligio Ayala,C,0
600,Paraguay,1925,Eligio Ayala/Luis Alberto Riart,C,0
600,Paraguay,1926,Eligio Ayala,C,0
600,Paraguay,1927,Eligio Ayala,C,0
600,Paraguay,1928,Eligio Ayala,C,0
600,Paraguay,1929,José Patricio Guggiari,C,0
600,Paraguay,1930,José Patricio Guggiari,C,0
600,Paraguay,1931,José Patricio Guggiari,C,0
600,Paraguay,1932,José Patricio Guggiari,C,0
600,Paraguay,1933,Eusebio Ayala,C,0
600,Paraguay,1934,Eusebio Ayala,C,0
600,Paraguay,1935,Eusebio Ayala,C,0
600,Paraguay,1936,Rafael Franco,L,0
600,Paraguay,1937,Rafael Franco,L,0
600,Paraguay,1938,Félix Paiva,C,0
600,Paraguay,1939,Félix Paiva,C,0
600,Paraguay,1940,José Félix Estigarribia,C,0
600,Paraguay,1941,Higinio Morínigo,O,0
600,Paraguay,1942,Higinio Morínigo,O,0
600,Paraguay,1943,Higinio Morínigo,O,0
600,Paraguay,1944,Higinio Morínigo,O,0
600,Paraguay,1945,Higinio Morínigo,O,0
600,Paraguay,1946,Higinio Morínigo,O,0
600,Paraguay,1947,Higinio Morínigo,O,0
600,Paraguay,1948,Higinio Morínigo/Juan Natalicio González,R,0
600,Paraguay,1949,Felipe Molas López,R,0
600,Paraguay,1950,Federico Chaves,R,0
600,Paraguay,1951,Federico Chaves,R,0
600,Paraguay,1952,Federico Chaves,R,0
600,Paraguay,1953,Federico Chaves,R,0
600,Paraguay,1954,Federic Chaves/Stroessner,R,0
600,Paraguay,1955,Alfredo Stroessner,R,0
600,Paraguay,1956,Alfredo Stroessner,R,0
600,Paraguay,1957,Alfredo Stroessner,R,0
600,Paraguay,1958,Alfredo Stroessner,R,0
600,Paraguay,1959,Alfredo Stroessner,R,0
600,Paraguay,1960,Alfredo Stroessner,R,0
600,Paraguay,1961,Alfredo Stroessner,R,0
600,Paraguay,1962,Alfredo Stroessner,R,0
600,Paraguay,1963,Alfredo Stroessner,R,0
600,Paraguay,1964,Alfredo Stroessner,R,0
600,Paraguay,1965,Alfredo Stroessner,R,0
600,Paraguay,1966,Alfredo Stroessner,R,0
600,Paraguay,1967,Alfredo Stroessner,R,0
600,Paraguay,1968,Alfredo Stroessner,R,0
600,Paraguay,1969,Alfredo Stroessner,R,0
600,Paraguay,1970,Alfredo Stroessner,R,0
600,Paraguay,1971,Alfredo Stroessner,R,0
600,Paraguay,1972,Alfredo Stroessner,R,0
600,Paraguay,1973,Alfredo Stroessner,R,0
600,Paraguay,1974,Alfredo Stroessner,R,0
600,Paraguay,1975,Alfredo Stroessner,R,0
600,Paraguay,1976,Alfredo Stroessner,R,0
600,Paraguay,1977,Alfredo Stroessner,R,0
600,Paraguay,1978,Alfredo Stroessner,R,0
600,Paraguay,1979,Alfredo Stroessner,R,0
600,Paraguay,1980,Alfredo Stroessner,R,0
600,Paraguay,1981,Alfredo Stroessner,R,0
600,Paraguay,1982,Alfredo Stroessner,R,0
600,Paraguay,1983,Alfredo Stroessner,R,0
600,Paraguay,1984,Alfredo Stroessner,R,0
600,Paraguay,1985,Alfredo Stroessner,R,0
600,Paraguay,1986,Alfredo Stroessner,R,0
600,Paraguay,1987,Alfredo Stroessner,R,0
600,Paraguay,1988,Alfredo Stroessner,R,0
600,Paraguay,1989,Andrés Rodríguez,R,0
600,Paraguay,1990,Andrés Rodríguez,R,0
600,Paraguay,1991,Andrés Rodríguez,R,0
600,Paraguay,1992,Andrés Rodríguez,R,0
600,Paraguay,1993,Andrés Rodríguez,R,0
600,Paraguay,1994,Juan Carlos Wasmosy,R,0
600,Paraguay,1995,Juan Carlos Wasmosy,R,0
600,Paraguay,1996,Juan Carlos Wasmosy,R,0
600,Paraguay,1997,Juan Carlos Wasmosy,R,0
600,Paraguay,1998,Juan Carlos Wasmosy,R,0
600,Paraguay,1999,Luis Ángel González Macchi,R,0
600,Paraguay,2000,Luis Ángel González Macchi,R,0
600,Paraguay,2001,Luis Ángel González Macchi,R,0
600,Paraguay,2002,Luis Ángel González Macchi,R,0
600,Paraguay,2003,Luis Ángel González Macchi,R,0
600,Paraguay,2004,Nicanor Duarte Frutos,R,0
600,Paraguay,2005,Nicanor Duarte Frutos,R,0
600,Paraguay,2006,Nicanor Duarte Frutos,R,0
600,Paraguay,2007,Nicanor Duarte Frutos,R,0
600,Paraguay,2008,Nicanor Duarte Frutos,R,0
600,Paraguay,2009,Fernanco Lugo,L,0
600,Paraguay,2010,Fernanco Lugo,L,0
600,Paraguay,2011,Fernanco Lugo,L,0
600,Paraguay,2012,Federico Franco,C,0
604,Peru,1870,José Balta,R,0
604,Peru,1871,José Balta,R,0
604,Peru,1872,José Balta,R,0
604,Peru,1873,Manuel Pardo,C,0
604,Peru,1874,Manuel Pardo,C,0
604,Peru,1875,Manuel Pardo,C,0
604,Peru,1876,Manuel Pardo,C,0
604,Peru,1877,Mariano Ignacio Prado,C,0
604,Peru,1878,Mariano Ignacio Prado,C,0
604,Peru,1879,Mariano Ignacio Prado,C,0
604,Peru,1880,Nicolás de Piérola,R,0
604,Peru,1881,Patricio Lynch Solo de Zaldívar,O,0
604,Peru,1882,Patricio Lynch Solo de Zaldívar,O,0
604,Peru,1883,Patricio Lynch Solo de Zaldívar,O,0
604,Peru,1884,Andrés Avelino Cáceres/Miguel Iglesias,O,0
604,Peru,1885,Andrés Avelino Cáceres/Miguel Iglesias,O,0
604,Peru,1886,Andrés Avelino Cáceres ,O,0
604,Peru,1887,Andrés Avelino Cáceres ,O,0
604,Peru,1888,Andrés Avelino Cáceres ,O,0
604,Peru,1889,Andrés Avelino Cáceres ,O,0
604,Peru,1890,Andrés Avelino Cáceres ,O,0
604,Peru,1891,Remigio Morales Bermúdez,O,0
604,Peru,1892,Remigio Morales Bermúdez,O,0
604,Peru,1893,Remigio Morales Bermúdez,O,0
604,Peru,1894,Remigio Morales Bermúdez/Justiniano Borgoño/Andrés Avelino Cáceres,O,0
604,Peru,1895,Andrés Avelino Cáceres/Manuel Candamo/Nicolás de Piérola,O,0
604,Peru,1896,Nicolás de Piérola,R,0
604,Peru,1897,Nicolás de Piérola,R,0
604,Peru,1898,Nicolás de Piérola,R,0
604,Peru,1899,Nicolás de Piérola,R,0
604,Peru,1900,Eduardo López de Romaña,C,0
604,Peru,1901,Eduardo López de Romaña,C,0
604,Peru,1902,Eduardo López de Romaña,C,0
604,Peru,1903,Eduardo López de Romaña,C,0
604,Peru,1904,Manuel Candamo/Serapio Calderón/José Pardo y Barreda,C,0
604,Peru,1905,José Pardo y Barreda,C,0
604,Peru,1906,José Pardo y Barreda,C,0
604,Peru,1907,José Pardo y Barreda,C,0
604,Peru,1908,José Pardo y Barreda,C,0
604,Peru,1909,Augusto B. Leguía y Salcedo,C,0
604,Peru,1910,Augusto B. Leguía y Salcedo,C,0
604,Peru,1911,Augusto B. Leguía y Salcedo,C,0
604,Peru,1912,Augusto B. Leguía y Salcedo,C,0
604,Peru,1913,Guillermo E. Billinghurst,L,0
604,Peru,1914,Óscar Raymundo Benavides Larrea,O,0
604,Peru,1915,Óscar Raymundo Benavides Larrea,O,0
604,Peru,1916,José Pardo y Barreda,C,0
604,Peru,1917,José Pardo y Barreda,C,0
604,Peru,1918,José Pardo y Barreda,C,0
604,Peru,1919,José Pardo y Barreda,C,0
604,Peru,1920,Augusto B. Leguía y Salcedo,L,0
604,Peru,1921,Augusto B. Leguía y Salcedo,L,0
604,Peru,1922,Augusto B. Leguía y Salcedo,L,0
604,Peru,1923,Augusto B. Leguía y Salcedo,L,0
604,Peru,1924,Augusto B. Leguía y Salcedo,L,0
604,Peru,1925,Augusto B. Leguía y Salcedo,L,0
604,Peru,1926,Augusto B. Leguía y Salcedo,L,0
604,Peru,1927,Augusto B. Leguía y Salcedo,L,0
604,Peru,1928,Augusto B. Leguía y Salcedo,L,0
604,Peru,1929,Augusto B. Leguía y Salcedo,L,0
604,Peru,1930,Augusto B. Leguía y Salcedo,L,0
604,Peru,1931,David Samanez Ocampo,O,0
604,Peru,1932,Luis M. Sánchez Cerro,R,0
604,Peru,1933,Óscar Raymundo Benavides Larrea,R,0
604,Peru,1934,Óscar Raymundo Benavides Larrea,R,0
604,Peru,1935,Óscar Raymundo Benavides Larrea,R,0
604,Peru,1936,Óscar Raymundo Benavides Larrea,R,0
604,Peru,1937,Óscar Raymundo Benavides Larrea,R,0
604,Peru,1938,Óscar Raymundo Benavides Larrea,R,0
604,Peru,1939,Óscar Raymundo Benavides Larrea,R,0
604,Peru,1940,Manuel Prado y Ugarteche,R,0
604,Peru,1941,Manuel Prado y Ugarteche,R,0
604,Peru,1942,Manuel Prado y Ugarteche,R,0
604,Peru,1943,Manuel Prado y Ugarteche,R,0
604,Peru,1944,Manuel Prado y Ugarteche,R,0
604,Peru,1945,Manuel Prado y Ugarteche,R,0
604,Peru,1946,José Luis Bustamente y Rivero,L,0
604,Peru,1947,José Luis Bustamente y Rivero,L,0
604,Peru,1948,José Luis Bustamente y Rivero,L,0
604,Peru,1949,Manuel A. Odría,R,0
604,Peru,1950,Manuel A. Odría,R,0
604,Peru,1951,Manuel A. Odría,R,0
604,Peru,1952,Manuel A. Odría,R,0
604,Peru,1953,Manuel A. Odría,R,0
604,Peru,1954,Manuel A. Odría,R,0
604,Peru,1955,Manuel A. Odría,R,0
604,Peru,1956,Manuel A. Odría,R,0
604,Peru,1957,Manuel Prado y Ugarteche,O,0
604,Peru,1958,Manuel Prado y Ugarteche,O,0
604,Peru,1959,Manuel Prado y Ugarteche,O,0
604,Peru,1960,Manuel Prado y Ugarteche,O,0
604,Peru,1961,Manuel Prado y Ugarteche,O,0
604,Peru,1962,Manuel Prado y Ugarteche,O,0
604,Peru,1963,Ricardo Pío Pérez Godoy/Nicolás Lindley López,O,0
604,Peru,1964,Fernando Belaúnde Terry,L,0
604,Peru,1965,Fernando Belaúnde Terry,L,0
604,Peru,1966,Fernando Belaúnde Terry,L,0
604,Peru,1967,Fernando Belaúnde Terry,L,0
604,Peru,1968,Fernando Belaúnde Terry,L,0
604,Peru,1969,Juan Velasco Alvarado,L,0
604,Peru,1970,Juan Velasco Alvarado,L,0
604,Peru,1971,Juan Velasco Alvarado,L,0
604,Peru,1972,Juan Velasco Alvarado,L,0
604,Peru,1973,Juan Velasco Alvarado,L,0
604,Peru,1974,Juan Velasco Alvarado,L,0
604,Peru,1975,Juan Velasco Alvarado,L,0
604,Peru,1976,Francisco Morales Bermúdez,O,0
604,Peru,1977,Francisco Morales Bermúdez,O,0
604,Peru,1978,Francisco Morales Bermúdez,O,0
604,Peru,1979,Francisco Morales Bermúdez,O,0
604,Peru,1980,Francisco Morales Bermúdez,O,0
604,Peru,1981,Fernando Belaúnde Terry,R,0
604,Peru,1982,Fernando Belaúnde Terry,R,0
604,Peru,1983,Fernando Belaúnde Terry,R,0
604,Peru,1984,Fernando Belaúnde Terry,R,0
604,Peru,1985,Fernando Belaúnde Terry,R,0
604,Peru,1986,Alan García,L,0
604,Peru,1987,Alan García,L,0
604,Peru,1988,Alan García,L,0
604,Peru,1989,Alan García,L,0
604,Peru,1990,Alan García,L,0
604,Peru,1991,Alberto Fujimori,R,0
604,Peru,1992,Alberto Fujimori,R,0
604,Peru,1993,Alberto Fujimori,R,0
604,Peru,1994,Alberto Fujimori,R,0
604,Peru,1995,Alberto Fujimori,R,0
604,Peru,1996,Alberto Fujimori,R,0
604,Peru,1997,Alberto Fujimori,R,0
604,Peru,1998,Alberto Fujimori,R,0
604,Peru,1999,Alberto Fujimori,R,0
604,Peru,2000,Alberto Fujimori,R,0
604,Peru,2001,Valentín Paniagua,R,0
604,Peru,2002,Alejandro Toledo,C,0
604,Peru,2003,Alejandro Toledo,C,0
604,Peru,2004,Alejandro Toledo,C,0
604,Peru,2005,Alejandro Toledo,C,0
604,Peru,2006,Alejandro Toledo,C,0
604,Peru,2007,Alan García,L,0
604,Peru,2008,Alan García,L,0
604,Peru,2009,Alan García,L,0
604,Peru,2010,Alan García,L,0
604,Peru,2011,Alan García,L,0
604,Peru,2012,Ollanta Humala,L,0
620,Portugal,1870,Nuno José Severo de Mendonça Rolim de Moura Barreto,L,0
620,Portugal,1871,António José de Ávila,C,0
620,Portugal,1872,António Maria de Fontes Pereira de Melo,R,0
620,Portugal,1873,António Maria de Fontes Pereira de Melo,R,0
620,Portugal,1874,António Maria de Fontes Pereira de Melo,R,0
620,Portugal,1875,António Maria de Fontes Pereira de Melo,R,0
620,Portugal,1876,António Maria de Fontes Pereira de Melo,R,0
